10.599
70.567
70.871
71.688
72.608
72.9
72.736
72.583
72.478
72.579
72.714
72.841
72.96
73.068
73.17
73.261
73.344
73.412
73.213
72.871
72.519
72.155
71.78
71.394
70.997
70.588
70.16
69.353
68.309
67.247
66.177
65.098
64.011
62.5
60.408
58.307
56.201
54.067
51.894
49.714
47.619
46.061
44.579
43.093
41.603
40.147
38.8
37.456
36.11
34.742
29.021
20.083
6.4177
-3.5659
-8.6631
-11.8
-15.737
-17.916
-18.405
-18.699
-18.599
-18.477
-18.355
-18.234
-18.113
-17.998
-17.878
-17.766
-17.654
-17.543
-17.438
-17.335
-17.235
-17.135
-17.04
-16.945
-16.855
-16.764
-16.675
-16.587
-16.501
-16.418
-16.337
-16.255
-16.173
-16.086
-15.997
-15.91
-15.824
-15.74
-15.66
-15.58
-15.502
-15.424
-15.349
-15.277
-15.205
-15.134
-15.064
-14.995
-14.927
-14.861
-14.797
-14.733
-14.666
-14.598
-14.537
-14.475
-14.411
-14.349
-14.286
-14.226
-14.165
-14.105
-14.045
-13.984
-13.928
-13.869
-13.814
-13.759
-13.706
-13.652
-13.6
-13.549
-13.499
-13.448
-13.398
-13.345
-13.296
-13.249
-13.201
-13.154
-13.107
-13.062
-13.019
-12.974
-12.929
-12.886
-12.841
-12.799
-12.754
-12.713
-12.671
-12.63
-12.588
-12.546
-12.504
-12.463
-12.423
-12.385
-12.344
-12.306
-12.27
-12.233
-12.197
-12.163
-12.127
-12.091
-12.055
-12.021
-11.989
-11.956
-11.925
-11.889
-11.855
-11.821
-11.79
-11.761
-11.731
-11.701
-11.672
-11.644
-11.614
-11.583
-11.55
-11.52
-11.491
-11.464
-11.434
-11.409
-11.382
-11.355
-11.327
-11.299
-11.275
-11.249
-11.223
-11.198
-11.174
-11.149
-11.125
-11.102
-11.08
-11.057
-11.036
-11.014
-10.992
-10.972
-10.949
-10.928
-10.906
-10.885
-10.864
-10.842
-10.822
-10.805
-10.785
-10.768
-10.747
-10.729
-10.712
-10.692
-10.673
-10.654
-10.633
-10.614
-10.597
-10.58
-10.564
-10.548
-10.534
-10.516
-10.498
-10.481
-10.465
-10.449
-10.432
-10.415
-10.401
-10.384
-10.371
-10.356
-10.341
-10.326
-10.314
-10.3
-10.287
-10.273
-10.258
-10.246
-10.233
-10.219
-10.205
-10.194
-10.182
-10.171
-10.161
-10.149
-10.138
-10.128
-10.117
-10.107
-10.096
-10.086
-10.077
-10.068
-10.059
-10.048
-10.038
-10.028
-10.019
-10.008
-9.9997
-9.9909
-9.9824
-9.9734
-9.9664
-9.9587
-9.9514
-9.9445
-9.938
-9.9309
-9.9243
-9.9193
-9.9112
-9.9044
-9.8978
-9.892
-9.8862
-9.8803
-9.8743
-9.8687
-9.863
-9.8582
-9.8528
-9.8481
-9.8434
-9.8388
-9.8337
-9.8295
-9.8245
-9.8206
-9.818
-9.8127
-9.8081
-9.806
-9.8025
-9.7996
-9.796
-9.7922
-9.7905
-9.7893
-9.7878
-9.7849
-9.7804
-9.7775
-9.7739
-9.7692
-9.7625
-9.7604
-9.7573
-9.7831
-9.7831
-9.7829
-9.7824
-9.7818
-9.7808
-9.7805
-9.7311
-9.696
-9.6579
-9.6084
-9.5531
-9.491
-9.4209
-9.345
-9.2627
-9.1664
-9.0583
-8.9429
-8.8171
-8.6793
-8.5442
